content_id,content_type,source
473009,967634,449876
894249,1982951,1568815
733187,1383022,1939381
948869,978469,874282
957075,1194085,1395244
1356094,359059,1470739
2066621,1338600,1510799
1032429,801699,1435713
1963574,50662,2088844
369894,608541,1569569
1169491,182634,1690405
606763,1750972,1884357
1524246,657705,470748
2101748,326162,826802
1953423,653600,2087762
1315379,325297,597632
864177,1071256,45975
949641,1447125,1835431
714401,1624850,638965
1509255,1992573,761627
1346043,282755,1576176
229193,1027490,1418380
628790,1228560,2078560
2090687,1987391,1978440
1083491,197642,227530
1315404,736052,373085
540187,101320,1052732
1341433,1848181,188505
643002,773157,542731
668710,128052,1705874
513194,1367787,620304
273983,1952647,1947899
1340378,1328935,98949
1691794,699594,282773
1212468,2087090,1279057
1561613,1616963,1653422
1224214,71609,593184
577248,1034578,425473
350860,247087,310992
1470901,1591706,1267870
120553,76183,219067
522834,2010959,11955
1227334,169549,588418
1960180,897776,92848
606985,1388081,1445641
130310,577172,271572
896060,250122,2008773
764428,2020993,1153232
161311,676352,387055
1097696,1589119,1220639
1460481,562225,203132
643034,269523,1386654
1098943,975315,1072648
1685239,256204,751752
1176437,1593137,37953
959109,664131,138498
591004,1983781,1139310
256102,734043,1753414
438200,746342,132137
149653,989113,1408744
1066716,580698,1661050
1160355,781631,623220
261913,1254339,1764732
743986,757882,569770
1612489,1888283,1729911
377287,1973085,50734
954877,1863461,894627
1850882,1062820,523220
186412,2058633,1246765
1920158,1495213,1693596
2097985,345441,1334449
1002921,149051,1018325
2026007,678872,566297
1144638,584315,548139
1709566,1072315,2096209
155197,598201,789614
180173,909746,1323414
1970441,586757,18557
1084530,37067,1683889
1769462,803203,115470
78793,1985926,907456
378193,113163,1699497
829319,683412,2010346
1991623,1770455,768076
779150,1343221,1890013
2007933,42253,2022143
1418340,684295,649073
414770,22124,1018578
2074692,1482514,605649
880934,544445,1612146
328916,1279576,1239228
1520635,1109876,1681738
59342,132392,576044
873774,1397962,1215459
338214,1883918,158271
1140451,976842,608370
1349235,75175,2097792
507406,1051176,20021
1451477,1678562,483615
213394,1769390,1747032
1940704,140185,1965009
1361357,178207,13702
1824055,159380,207404
1098503,1124095,1521611
682272,1301088,1901508
1571834,59721,1388012
687092,188865,1289552
845603,1387294,390492
858194,1347074,605849
1230795,1708181,846892
259963,1356041,254498
667756,1624557,692145
1984304,615499,1600171
1126496,1144908,1354549
333914,309637,74762
1888340,676441,1437463
54513,889368,399836
1291767,2085632,1848813
102571,1338014,160695
969932,1772158,1923269
1908264,1077110,5897
1799007,263198,283547
1316407,760958,312754
1175041,1353746,2097580
326266,1092029,1111253
562851,52538,172593
387998,1634836,1605602
1744848,64454,1334801
1609954,706539,358058
606422,1866098,1162491
1187690,1811743,1221012
1057036,784698,1978929
193322,317071,133978
1000904,804071,975386
1571783,1362829,111099
408051,175856,1465499
1945818,1696183,1327491
805822,967641,1585818
869289,1796674,829593
2093604,118156,767518
1210872,1612897,710948
752045,1866296,1828930
1118012,1009336,2052194
1532788,747904,1992638
62462,2053122,1277110
705430,15867,143091
1067912,1407014,1367339
1157079,867233,807157
1346148,813105,755233
1660536,798404,772048
1105989,1974091,1782203
1954,1890310,1369536
1754276,2051561,1772822
828440,612271,1244928
755030,1503274,449167
841497,1372523,60403
1236340,678160,1310632
1662764,1679334,44013
997487,62923,812165
1069401,1039108,499601
1242932,486291,1985484
360610,89707,1887501
943296,1499963,715598
216514,2040975,1732111
467607,1694046,1916293
1526600,892260,366825
640036,20549,90156
682179,1568883,1037470
226080,495953,681382
848651,1473639,1787000
874121,1536294,654350
1958998,1028312,548522
711881,1830585,1874535
889753,51504,995391
870891,948142,1277300
1537562,1515958,433707
1500011,1958488,782695
281318,981005,1467313
1391785,1253360,1483509
1952905,2036178,1337069
1807113,609574,726869
64990,1513718,454338
258191,465209,881298
1330398,1309989,561891
1704616,17215,659251
1824211,1397893,1687990
942481,2019462,438024
697212,632626,356716
1171860,1848676,1005162
1562514,1516949,809631
1907697,1727595,1489323
1405405,1423429,1613118
1610390,849087,1973668
1661772,1476966,552279
1881673,177652,192474
1762146,121708,623181
1515427,1856886,1722931
1019330,831008,1663063
145589,375041,1211429
1737175,1887078,1494022
267009,315499,1623785
590601,1271489,1188857
674857,1226467,1745992
412466,317286,148016
1674034,429001,1965445
1853887,1780037,391178
1221790,1676332,250777
1365404,2016942,513125
850761,247408,859574
1095860,915646,1900561
1958174,443690,265705
809409,1823690,561046
125687,289350,1726830
1965910,855938,971813
85677,1959311,2040832
888220,353506,1056786
1531344,1805332,2100742
1726092,1656309,2082385
903271,122282,833294
182375,399291,1176866
2046830,1375118,2024238
478933,38498,949016
1637955,328661,1181070
587699,2042752,653268
1768196,729879,372957
1261099,1374817,105312
361759,597995,2036018
1420659,1898112,490238
942531,485852,356348
1053569,1211042,751556
1829545,1429691,1458587
746450,691083,456936
1729030,98322,1095030
846744,1382551,1302495
332801,394832,1260030
543331,2061149,149943
372260,1607092,894902
574114,932799,1997632
1573229,895769,2082988
994735,648659,1845681
62059,1266056,1929366
573522,1623540,1221560
1505201,1296727,1872389
2012790,1973382,170425
1515972,1071322,948108
1749782,1742219,1848033
611183,1073629,1641378
1151730,269738,2075071
1473461,1504271,2040103
1431775,1342475,243731
381501,1018461,991881
1803746,1664030,1169361
1207601,441411,2089791
1076292,2009752,1484791
623482,786475,13708
586023,119415,440515
1583563,1690994,1706477
699330,1247237,1237539
254540,1251344,380660
219382,1606111,1942713
1097720,1699147,1276124
507290,1933725,154720
82456,268935,1396591
533482,795593,1727992
1904362,609881,319493
1743014,1772026,1626368
868638,1712341,404729
1852739,1546669,946113
2095746,2056959,1796774
1102114,689699,103599
1323759,601770,1251339
923732,913381,126137
1443109,1545269,500611
800133,124949,1498889
1915029,1862993,1298647
138429,1237727,1028946
2050703,203541,1651250
1831529,466678,473664
1119869,1902751,253801
132047,749628,246007
1377544,1889426,326029
160410,533650,952187
1636894,486135,830566
1870744,972300,1485649
1280450,1102772,424008
1295722,1026760,1696215
1155918,1249176,1669702
585736,2027380,1426067
297071,1072717,2060718
546459,169304,558967
1057900,926592,1592290
729863,359152,1786343
567060,482770,691240
870265,1989149,1909602
617368,1610908,1436009
986365,144545,949819
219326,2070950,186370
401373,493317,811773
1384979,1162477,738330
1136361,1822191,526923
731705,651406,1622226
297601,1274855,1420137
955334,445056,155935
1308264,890123,1053192
1871881,1219009,795484
1421884,1277772,145405
528540,1572357,1967203
12452,321073,1642206
335143,1703389,664288
1364268,1576404,765517
1861083,1271173,2029958
207323,782303,450061
1930931,235320,532640
1723744,550793,534999
586790,583300,1009108
230432,1514975,1509820
1796540,89534,1544165
424320,1406631,1211754
1541855,1404662,1795708
251929,1991892,380719
1991294,1510312,1132877
579096,1395364,2024498
1551022,1679348,317062
852151,1240236,2043530
75748,1905434,1530117
1019715,935290,1748027
1797229,716603,1802747
1392291,1632140,41100
1530467,1153453,621010
204588,790317,1333732
1901031,1461948,499806
1960950,707392,1841875
741137,1752534,773380
263023,2063423,404799
1949525,761483,82647
2053277,1555628,530298
1872231,637464,1420727
455451,1389939,391874
1516321,1887505,572956
457097,1040443,2000455
919312,928187,211151
517052,258312,1859349
619720,682484,1153027
444495,109070,1866749
681346,286388,1957994
418495,22679,1837400
34495,205663,332399
74279,873317,238179
1692761,781329,1378740
1557836,1359909,594003
1621916,395728,37986
1016141,1882168,606767
545684,1439396,1856825
750983,1755484,505933
1962462,706913,1711641
2035115,246102,42313
664087,1297348,1852568
1423975,1408378,611904
536320,679343,413846
65530,1446016,1473110
1985465,524587,2003151
767053,974865,1755924
1834749,1804313,1908669
427211,775469,1870483
980228,1748313,1859526
718716,1651456,1524156
1025201,1904293,475635
1380276,903227,1156670
2004710,1627271,1308847
268180,857345,1446107
1481181,1991459,861607
873038,350960,505748
1206412,545496,379604
1988193,350040,1311555
759150,220177,481175
201052,117060,364960
446686,625233,996407
775687,1987902,508259
1398649,1033627,1070245
663947,1073353,1474164
1911276,273152,443054
1557230,2038959,19358
508755,1206157,347749
1226072,1164678,1468405
1460008,953229,1977650
410644,920112,933232
1729558,1049074,1194928
875179,635589,16712
1343700,1565374,1105850
419173,2064680,414957
409304,1171726,1428036
730367,1539346,1455715
1154148,1862400,1045173
604879,1962129,477800
1883534,1236523,421550
1317397,2080266,29756
693587,753728,645273
1351901,1345979,1677529
73786,1942327,1097767
25288,873303,1781074
422952,1791845,1068271
1879679,116092,1322661
1003360,1687628,907530
1435272,1128619,754744
1410839,1323559,14459
1642744,1700438,617592
713970,503045,798130
1891303,1808296,224318
240387,815579,875448
580969,650423,892795
1028516,292102,1170657
976394,667936,1065473
217568,850038,1830453
1601468,415797,103327
910453,623781,1541948
768170,236099,1588798
356014,928081,838215
549990,2008958,1211557
1692885,1256782,1189207
921813,1201471,1694089
734264,1398713,1031137
100367,1561379,1771237
1702209,1129284,1760540
1860417,744846,1869247
516773,383061,1322700
1123315,274122,445627
438434,1980127,311536
194475,914091,228407
1501502,357633,187285
1852683,409184,410732
1365010,2034316,2076661
262135,1540807,1586062
1212619,868521,1980563
1182857,2007103,61845
2035798,338637,1181439
1404473,1799295,771347
569796,319448,2054479
1247793,1593628,1196593
2086404,852375,1216243
455978,966024,1874707
1393784,936599,1506142
1293593,78405,1471382
1951452,1956453,771789
529904,2087818,881568
1496453,739452,1788900
74676,547881,691402
1424155,655367,1341354
1350761,1255649,1488969
708938,1132466,802593
802987,1522937,1264983
998578,974185,1482305
1545982,726971,1677972
99221,1683466,699482
1912690,1705512,1709943
339567,1359703,1056499
312892,1540395,119848
1846856,1274902,1452574
446746,1262902,566474
1830792,559216,1921506
838708,2042856,2032871
1305501,893599,1063707
325455,43276,358928
56990,299404,480129
13335,156374,1087198
1799874,1209939,43340
1407167,324082,589771
338953,982324,399510
1833606,1239736,659250
1366104,1545157,1711058
478995,732394,1733906
1776709,1217085,1678698
370091,484680,1743194
1737781,2038436,1986880
1276231,494452,663133
2048914,392124,958763
1508490,1046682,1181784
779331,1183323,1483705
800704,935253,1917183
465820,1212420,50861
387967,1408816,905374
227516,1277160,1653593
542111,159773,1673257
1672606,1439871,475215
1895815,829956,2052857
188506,743018,70473
411842,1283190,150491
144550,1925232,930233
1285814,1038081,162324
1746688,306519,266272
259663,1521285,1954576
1233646,1738317,1966735
2065590,1350982,379455
1282246,77589,96645
1320925,1613161,1542048
610968,122858,1689352
1130563,709380,494847
1169762,1447700,1325162
582068,1790527,729862
1885195,316252,1039306
310623,410647,1197814
1423682,1290757,615711
1087295,1380759,1470154
88728,1435410,131593
513325,863958,1506073
945351,1245874,369723
1386306,1610270,1776081
1321283,213992,1908160
78101,757401,1907069
603099,1140931,2049662
821502,1935073,444422
1806754,259308,58181
987271,1808764,174403
1350430,262684,34276
1553138,2060820,55481
341880,381019,425537
649192,1791599,367126
175092,443553,1220048
795058,1727848,22067
1796832,426329,463060
171928,580894,1267090
1511540,1352378,1160534
1978698,1156821,810085
1677626,1688445,1491401
944323,514333,2051447
836132,1904488,1492779
1014192,1254584,1473616
1128342,1985279,1159790
273787,2095526,325408
1074713,665126,1826249
117660,409907,2060707
1504782,197476,404219
1262607,1637366,317943
16878,803181,1731954
310036,604463,923718
1237719,110683,2044519
1578418,706800,1482653
1810292,1598466,1161571
1495251,851725,473981
1873462,7185,2067720
203676,56735,285780
496309,1018063,1783160
1570991,1943709,764193
1762233,714578,1543735
956851,708532,110448
607131,884599,1529382
1131492,298995,1037465
1242928,469165,435719
841616,1231897,746792
1129151,1615102,1025566
166830,1787568,1692536
1566289,1831348,2073459
1497260,2054306,1059206
730229,1974583,1148320
2075051,1093868,1321026
48813,1821621,2049481
191908,2101253,650375
1448480,259771,2084324
1121123,1303027,634200
1431112,1967922,782809
1431990,1873274,211589
401902,1184124,1016964
1997431,1693888,312185
1925473,476640,2009310
1318022,98915,1450703
197287,67764,705705
1136346,668104,2052763
1153588,1615707,1218443
520341,566125,146624
2046047,1422041,680007
2008123,1201266,719437
2044169,1001563,293175
1160448,981402,1527619
1448273,1573672,1373538
1785919,2076596,125289
2095571,1344526,1144478
2064339,1816158,1488113
939842,326666,112441
1557952,1312764,2098515
1766254,58921,1312901
1192684,1232023,825523
989556,419224,59090
988325,1287354,1639452
966212,2054538,777514
348147,197686,510173
255295,634135,19304
816918,480095,1598076
1545549,129976,1304185
1741601,2090347,1358283
518634,824012,1776183
1342706,744836,662734
908547,1232390,845331
153430,1380505,890531
513097,853015,602548
1932572,1110241,1351374
16345,725399,1267872
1485799,1290635,623888
417028,432849,1839109
851228,28142,1541131
759795,1657698,1264618
737368,2041356,2045707
1053198,824120,353077
1804832,724759,2022800
79092,550836,1436007
176165,398021,872642
82114,352334,1367352
566436,1233801,1872794
1469575,537587,1734421
2044350,222413,1014702
2079875,630191,1802447
610395,112398,631811
483483,1524653,734805
271963,559274,689131
84364,1879730,1011640
1802262,65153,1069826
1705413,1351220,184518
1128151,767934,821101
1257680,54767,185171
1864467,720059,1913184
1119260,474532,1653538
949258,79391,1113621
851581,2040195,170557
364043,952386,1663038
2073989,1226700,1636725
1154242,910572,1595461
213365,1101349,1183741
1411754,1496567,271243
1270783,1461574,1442490
1060588,2091692,688115
793302,1746857,1176921
679716,1253040,1660016
1260976,604530,1438764
1690261,2068067,2004161
1037066,1891312,1620195
529313,1526686,1166808
1943069,650495,1755438
1066415,460356,86179
2065312,1702540,1592464
1989417,1236559,286578
1173307,1937401,1789661
1969838,1163850,2076975
1606033,68772,1226860
1236561,1312000,505645
439018,904064,485609
992381,1662929,44381
1533931,1695610,1807999
1589726,1114448,107778
1273986,772667,832546
1792871,816591,1724157
1473593,1831949,1420314
1182693,961485,771321
478166,1616578,762539
1204756,1102860,1191740
1184154,456812,40158
916172,1303907,1029867
329497,178383,1584345
1191936,261355,1070102
1337248,825057,80044
748736,473295,578726
1976286,858380,22432
1333538,1131191,111792
1946246,1537854,155038
1889247,332698,289208
42544,1434091,150766
1617088,67733,924932
1424876,1100148,602500
1568099,1014111,1158558
1001119,1191121,299412
1267902,1390285,780677
1663313,225735,862168
1077160,1763193,264189
727856,1807009,1170658
1585923,1913541,1375634
2029871,2081617,1390849
422630,681114,109570
298800,206853,208219
290208,737283,613720
1858784,1600428,362815
1847456,1859654,1334919
1279834,1300812,1354746
1226046,1350788,2025247
515324,1050542,1662420
361152,1059144,879692
1315446,435289,784457
771383,695339,643829
1356741,189195,335950
272567,2083429,78346
1875167,388261,389310
235662,2046566,1166990
1889878,1858161,750728
770983,1774609,1938615
695665,2047602,671860
14601,1276149,1992247
2054770,327423,1294779
1272298,1723852,1185433
1019820,54554,749863
1312261,174198,147894
1891208,1848213,1294506
992275,1013880,569233
1469276,1408184,1890282
2061055,1146366,1314287
898467,771043,1606805
680728,426913,1985845
1760081,1489812,1044877
629060,884674,527933
732847,1123950,1798245
428970,1090381,900133
543887,1263038,915838
762143,2098675,45380
1206587,1401666,548084
1490140,1706854,1574793
786624,847811,1369719
1981008,335929,510286
763231,751054,1674036
1009799,1480896,1024366
897211,2016913,236726
1537150,1560274,1054372
1076176,217079,801383
1489775,254023,1307594
504128,1127337,431476
937676,844928,749890
567478,573645,1094521
1239093,1830088,1082949
2051250,25567,1504713
1518350,79125,269951
2048118,748202,185764
1024727,1580541,196681
22353,1774533,578842
1050163,370411,936928
1499495,1775838,1767365
189140,1432569,616722
1001844,796302,2036355
266213,1789950,595892
410394,462556,371879
1672883,1156609,68933
883223,677931,1845959
1227514,149254,79711
1104559,1768992,230868
1111250,763181,557235
1686648,318254,520761
2044017,431125,1677730
1007686,1482352,1540624
30844,2066082,792496
1841176,1340069,658073
766449,1882315,1539530
1365331,1226127,2001131
852439,975969,821161
271731,1062422,789822
1556014,788854,998811
1161839,141049,1648696
2036984,1040751,1540202
1292632,2024887,324167
226247,596001,1250883
1354510,1170394,234637
337955,725488,1929488
688053,609110,997016
1083810,1207707,1471204
1708578,1059447,1848429
96441,267196,102782
1163614,452058,1091115
645528,830613,156031
821559,1459102,1431586
681101,1308272,1614315
1744845,874378,1108907
704679,1864879,1539693
280371,1753499,1148934
1174321,453723,304518
132932,2076849,538177
1542779,544378,170970
112653,1280942,1580466
2010657,1053734,2002017
105004,753047,1728768
889197,302552,1190923
1895781,432164,1597801
1107049,1411150,875569
1813012,352264,1531730
530824,1936505,668186
677438,754049,1300930
1629216,371101,1818926
1349359,1802177,435288
244160,77127,1142120
311630,1553101,209925
3219,2087795,365078
764702,606892,555057
1320332,438512,1537734
352675,903039,938108
790861,26677,1128044
725013,1383886,1974946
1224830,720652,39991
2011053,285709,286838
1318613,2006437,140187
1896455,230668,454809
1058979,1924008,944245
1034876,1451817,1297298
1091714,1696710,1121470
44253,1895807,1375306
51844,789024,183204
1727340,54707,1599754
1212467,138800,1504736
966736,417209,1237685
1596057,366205,533043
1488185,529722,2072927
340561,1007984,166395
1295915,96825,1918542
664561,2101792,2078818
1588168,1205155,1300260
1999027,252148,1444329
762646,1429085,1106011
1351218,341961,1318849
1676833,273420,1477226
63614,474226,1554961
696171,1347505,1384862
1248665,1807548,478303
1784499,474807,1556566
1042880,1900389,1796736
828686,1655877,779827
1623223,1697139,268004
338234,301439,332012
369898,218521,518208
392669,689056,1119082
643279,1539237,1523310
205019,615182,1797408
2061197,50007,976103
996596,1039497,604557
1092405,1999182,1025420
446526,235820,1294638
520163,362536,1028212
1802589,1691673,1186015
408576,98494,366554
2055789,695810,839731
867242,1326928,54117
1518285,1948986,384641
366428,861941,1754168
1367368,1399185,268350
1423066,1121622,798925
309507,1422472,305086
324214,293386,1168028
647734,1862802,1266852
146050,1206717,577265
1822301,1852358,1177178
1288266,1915455,1475658
1808979,1622101,1562728
1465415,410290,358229
2031448,752434,345589
127031,155896,1594883
1115816,1666416,734935
1805801,1185082,1212155
1331297,1486869,298351
1878512,169998,1373941
1568579,1519586,939378
1357013,1176340,131690
507772,659854,1901790
1334877,809886,1143425
1867112,1598331,1256554
1056156,2017383,523426
1771729,1968570,477177
1545600,1378402,469431
1684204,1815650,122635
975497,2064768,318740
478941,1545699,1226994
221266,1538403,593005
1811584,1675595,1144421
1643123,677370,1399907
805350,74581,1040646
741167,1993484,1342966
277843,171155,608392
1791652,392809,662306
1200231,693495,1540455
572038,415955,1821117
1677936,209731,1020545
1216381,1528757,1101992
1186115,567475,34548
2098713,979963,697567
818495,1756283,691855
1404398,1900756,2047991
224800,1202635,895727
546134,1821638,686062
282521,162272,1949680
1884505,870089,644246
1307429,1314963,754458
560085,894087,1412694
466449,940525,1679715
1618662,29385,2090737
916058,1694514,1533313
963115,1460188,1151382
1152232,151912,1729583
1632669,1328378,1589933
1015923,1257330,993643
1930501,1008362,1794411
1224134,1728385,1068151
1571084,944971,1960923
971102,106762,1768779
1206093,221471,153627
1703776,1166149,744070
754066,589572,1523120
1248562,202858,1838844
848488,2006327,1143580
1345089,83100,2069671
752498,1513735,1324871
1147357,1928349,587395
1546323,1411800,803368
2004602,433662,1056995
173066,1761121,1863994
747529,780557,1965697
1314359,358692,805428
291166,69070,1471986
131595,1340047,975659
806445,659684,1184125
303389,518427,1278928
803952,1065537,1948341
795609,284844,685312
451975,1257040,943882
1726217,4648,1062642
461530,1713724,1015608
1286736,1983275,411845
2026117,547820,2067510
1577036,139312,1146166
1115983,332190,1069475
1987193,319667,1099717
946865,2006296,199471
1196590,394560,358779
1925998,1656035,1145339
1772491,1793827,1847105
1787928,1460297,1625459
1925156,952087,578751
893117,260157,730195
1764131,604162,22061
395133,739732,1693367
2026128,1209500,684328
1139998,158114,691155
1503518,26148,483506
1820720,34758,827748
974562,63771,1181462
752210,385816,881709
988782,1730518,1041346
1448704,83406,822561
898298,387728,71925
1186326,1787218,1109448
939425,1545079,1483964
377528,185857,1993894
824648,433911,1098853
1264308,1047911,544176
284653,220845,1070830
792075,134614,452317
176989,1990213,320020
1875642,287539,687457
508098,2100402,842706
992139,422175,1374712
1080429,2043342,629153
399782,308696,193662
1459378,1420663,1151222
1102864,1968770,824588
1751398,159227,280247
227135,908695,997868
1279509,696332,2035572
695311,1900162,1956655
2065241,540361,1179575
292510,156308,376779
1512996,286836,1211127
1844567,2068145,203969
699976,468473,1464791
627384,1508805,1280583
1222461,995008,1833373
368634,764628,1391545
1232081,1008908,1568011
1527466,581057,187646
29977,898507,1681819
472085,1374846,257789
588936,1114551,934594
121883,1353311,1771853
872801,2061614,1151159
1179384,1396745,2044543
1761413,1893988,472919
1808072,1417794,1960947
1057339,1836915,236134
575759,1947900,566845
1182439,17021,835107
440819,540236,1242793
1220060,1587972,553536
318177,176367,168632
269203,401480,756676
790505,1869296,975789
119414,1218635,487963
1105804,524077,675431
1543699,372442,455658
1378431,1384152,1795122
1659882,1522425,627037
874950,2060231,112458
1204671,249097,1271512
1972165,614411,1742254
838527,102286,1899359
963285,695047,110625
1075337,104666,1108528
846967,525134,782510
1279895,304647,916154
1810027,1076676,1172315
1245973,1603639,2033202
1927844,1706244,1283396
1752566,1309675,355944
2091825,497984,1675417
1455236,1486138,184739
1286971,83222,1528421
1105383,1354150,1069547
1202872,26471,802407
599437,500403,1154475
1141535,1199384,1919492
1255507,1485259,120773
1941023,701398,97095
641038,1737867,1516602
1525333,1825698,329539
1653825,1755457,441841
653952,1335448,357268
1510710,1847723,1449545
1868178,703827,1945253
1169616,1890360,1903153
654,2096778,929999
968004,1779364,219066
1392220,1923968,2053064
344738,1860741,1995188
1978888,812786,1729475
1301258,546911,1271444
781476,1545635,345359
1567205,57894,1074361
1018820,923040,1379834
1781427,853451,748068
1165512,377305,1003467
2040118,983720,25063
754981,865493,818383
615678,1467022,1919635
812511,351550,1469261
193036,353539,2054126
946205,91918,692404
1614661,937951,2059197
1566362,272666,769049
1224725,1083220,1836454
768500,726954,371198
457424,348206,367733
1793999,2013621,528571
1454211,1082042,829763
1117734,1702466,931248
541389,1408853,1630199
348569,1206100,269864
241617,1787406,1450893
1971492,161886,1197029
1163361,554552,1459410
1949464,1923918,1015900
6186,445843,1749151
100760,1414003,464188
31608,577763,1879826
1332178,1570855,861360
1996141,704928,1914352
1776030,1765532,798692
480284,1267338,1919295
1687831,809905,427982
1558649,1415414,1995512
112981,67916,1557554
1010380,234947,1886749
1354407,808803,298446
1470519,1570254,1577802
906954,1724222,1785389
767851,852727,1309922
1097610,1012959,1075625
1896532,1009828,2075754
364109,991486,1558579
1585839,1429076,1548509
111764,177653,452122
1141983,1234674,1490005
572609,1210,597890
695433,433241,1722221
542752,1816850,133366
1420770,31226,1982842
1494968,2067924,2029848
728460,2008765,173003
846806,832509,371729
1593313,1552863,71898
1447413,437518,249362
333018,234131,1463045
1162969,1572491,395761
1421414,1942687,1529455
661796,276689,897680
1413605,1736261,608332
412096,1611101,62354
37639,1399427,358727
1947493,279422,41733
1782907,1810034,1104189
1602895,1451252,961178
373831,1627017,2016709
1777366,1734664,774911
1473736,1198665,941105
1397647,264763,471218
326575,1020051,1586425
379902,1011557,1865818
1850269,162019,2003902
224750,2028244,1679397
1734363,1176239,1017989
1218852,1697715,1085395
359997,976455,1717350
1359974,1354543,406971
815128,1572038,776922
10545,712846,771286
930598,459307,610560
126067,102008,798934
667612,534127,1444612
1755123,1493772,1029976
1183928,811777,1070666
1704344,426981,888691
1542465,1982470,1705545
1864667,260252,1853565
1359239,270810,259778
1075884,1900107,109995
1814929,481147,1153037
1643716,619174,304448
1144519,266191,812018
1726140,1438931,1533992
935722,352282,793520
144557,982931,2088039
1979363,1416347,555910
1461729,1582393,1455058
1643937,1453131,417946
999905,218660,736047
55341,1978399,729772
639665,2083837,181442
1483398,191378,2026623
2024545,1129454,500008
51282,919761,1028054
854305,395407,1040036
1231764,649472,90212
230069,308865,414760
1465880,1683893,1976623
1029208,344842,721436
457602,1716460,1983816
367768,1049239,1082038
1668913,719632,268685
857854,470943,582183
218838,2029454,640529
1614161,1634657,490091
398353,1909749,1698726
1642941,1665320,563871
1467061,50431,1138259
3160,15382,1054074
840765,890304,1394152
2063407,1197783,68553
32606,929485,2053960
742855,1159386,1964990
1262207,848122,1920724
1492434,1751863,660819
1398308,1802468,1588992
964346,274126,409068
362321,1772408,1431220
1924470,692570,533418
627585,385676,192061
1355473,1072694,1223386
951688,1231599,1213902
1974457,1121304,1206170
946557,1408041,1987962
49094,116951,1129768
136649,1496655,975360
1504800,450051,246179
2081316,998920,1907831
45601,86333,302532
320190,1088068,1449757
1268956,978614,1720689
513520,1208458,562170
1653285,594445,602907
924833,2064335,1885388
1883498,165481,91490
1070894,2005532,1773776
328397,1304275,1233381
659142,2010402,1593279
1229497,894983,1011909
399492,1431428,200409
539158,601229,688459
1409372,722130,1336647
132265,768304,965886
978739,1370673,1152596
1946531,1549023,141017
1284177,1621474,1970849
1592898,25114,1281095
1738873,1765059,622518
118181,1594543,933166
948824,1441499,1740747
1357387,1718554,85687
1476722,177930,1181106
2011340,1789255,831445
117065,1644713,617593
691282,2063967,397572
1509774,909699,109771
1227086,707071,1508114
1681369,2001078,1840893
202477,23990,98385
857752,2038463,316541
1896519,578528,1365046
1132432,443991,889022
1254994,1205965,1117130
43919,2025760,1830356
930506,1315061,1916129
561020,294742,382577
448948,51714,83244
264079,189196,1438867
315512,160120,841112
1418465,1625272,468120
150264,1546493,1385113
1650409,517586,1071265
702588,992708,515287
986165,1697929,1019606
1277510,320084,922990
1058279,1096330,123726
447869,1470061,1271746
882073,805367,159926
1408991,1416074,634245
109433,987055,868247
1516932,9522,906716
568719,1683658,2037051
1058127,1752340,509360
831824,1334604,1463638
1137380,820783,1588996
1926623,795404,1460473
1377045,67752,1373048
2080365,1836393,1919395
1707301,577897,609131
432687,44565,1758357
446292,432825,32002
729722,85421,1205525
1126003,1517748,2093949
2021706,733950,679498
1200562,1498363,474349
655691,1642037,883172
626203,1084214,254353
869539,2096007,1441971
389944,1070760,622515
1378950,1806796,1621727
23781,67985,1667491
1397589,1730298,680654
1596885,1583478,396681
596033,1310530,1609111
1890411,718646,2013850
688083,1493887,975522
1889034,810626,674635
1255448,766072,621854
1281906,1571894,988289
1465742,1444703,188072
730033,112883,1786327
1011116,1673977,986776
1791024,1065744,991435
458375,1344091,1898349
717561,960027,1941080
501588,1221729,1941997
1862964,1854067,602515
149626,1662077,1382798
1707329,83253,1442759
699314,1530102,1652559
1286807,999130,1526275
125077,953903,606865
646492,67321,1706343
1767416,674864,1298871
1538518,301309,1111591
655995,1371962,321048
834953,680200,161965
825761,975886,2089171
819639,1810158,48200
176553,1256790,1199322
1586707,1165716,1899605
1799407,1250800,460770
1611025,1211146,374091
1482956,1671926,936926
1579016,1311492,69954
554776,171978,276287
683615,1313783,1706750
1979546,1105516,1864910
1541969,1073152,709956
1835192,55631,352781
2081015,2090630,2071497
1514409,511869,85614
371956,1720715,1740963
1272985,340450,71792
1403934,265551,1415423
1247441,1301665,1528636
1823840,1106325,1668707
1599554,43438,1219639
77795,612538,404653
348525,1697832,581782
198679,1483993,365206
1129559,669033,425630
239999,1506423,1287463
1533941,1029881,1632716
1350450,1083102,1768928
2093560,460925,937509
961021,1737372,1032445
537725,1496302,1728352
1322179,1193929,11693
292749,665282,394549
171369,883771,1135200
1545955,1103373,1219922
1656085,1520421,977309
1789340,175549,2096119
319897,87510,542904
329629,1046746,1441640
1160352,875099,396518
260991,335933,432468
1902057,2099956,873083
475775,1634096,1514981
1473175,528390,188504
421100,1171679,1511197
550632,492571,534592
1994984,262904,673249
119671,1164942,1827599
225410,675358,429011
2041607,754247,887438
1783974,1880021,141045
949593,2008471,875950
1482512,283583,1244637
431841,328920,88534
1504550,1433677,1130580
953892,1426122,69999
1237611,699305,709999
1328833,1852860,544784
952125,147068,727147
988957,1375111,1676771
209352,556608,1039081
2057340,108517,1760058
122066,674044,232882
376504,916045,685652
854465,44127,1106235
